dataset_row,text,class
15115,@RealSkipBayless haha how much are you payed to CONSTANTLY NOT KNOW what you're talking about??? Dumb ass &#128514;&#128076; wade is trash,1
15116,RT @K1mb0Slyc3: Me too! &#8220;@WhatsAshirt: Defiantly going to see that new planet of the apes tonight&#8221;,0
15117,Took .1 of Molly (gonna die) #pussy #ass #bitch,1
15118,Give a bitch 2 or 3 pumps &amp; that's it.,1
15119,Sweet innocent teen clothes ripped and pussy fingered&#160;hard http://t.co/SiGRlukdaa,1
15120,"RT @LipstickYoda: Call my son ""nigger"": even respectable white ppl will be uncomfortable w/ you. Call him ""thug"":you probably can get off w&#8230;",1
15121,"RT @kvi2xs: &#128514;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#8220;@ImNeverChillin: BITCH FOR WHO, GAP? RT ""@porkhub: I'm a model Yall bitches can't tell me nothin"" http://t.co/yuoMXTdHt&#8230;",1
15122,Its uno shawty id drop my imaginary hoes 4,1
15123,&#8220;@RudeBoi_Drew: I'm finna eat some pussy&#8221; lmao,1
15124,"When the bitch playes with your emotions, an won't let you date. That's the moment where i wanna kick her straight in the vagina.",1
15125,Senior privileges bitch,1
15126,"@jermhudson @lanele123 no way !! I'm on a ""dude you are fat"" diet Twinkies are the devil, so are breakfast tacos. I miss breakfast tacos&#128514;",0
15127,Some of these hoes need to hop off those high horses they seem to be riding 24/7 &#128529;&#128075;&#128293;,1
15128,"Girls be like ""1/13/13 I love you babe &lt;3"" bitch isn't that today?",1
15129,RT @Sum_Pfeif: Did @wagggggie seriously steal my Halloween Oreos ? &#128530;,0
15130,@MickalaBickham bitch,1
15131,RT @tupactopus: bad bitches get in free night at weenie hut jrs,1
15132,@ComplexMag I didn't know #whitetears were blue and yellow! #lessonoftheday,0
15133,@TheJustinnn @toddkincannon @realbrother0003 He's a pussy,1
15134,Ladies love a real nicca,1
15135,@true_east_ trash what? http://t.co/IUdvnQCkB4,0
15136,&#8220;@SlimThickChicks: &#128525;&#128525;&#128525;&#128525; http://t.co/qMhkkQH8hg&#8221;kid in the yellow is rock hard,1
15137,RT @dnumberbefore_2: She used to be more fun as a hoe ..this new you is to positive,1
15138,RT @Mix_Mommie: Wyd hoe bucket&#8220;@TheKaosYatti: @Mix_Mommie heyyy&#8221;,1
15139,@vampirrrra viva Brazil niggah lol,1
15140,@Yankees probably time to put this twitter feed to bed #nyy,0
15141,&#8220;@Emoney25_: @West305 @_ImJustDede Ima whoop this boy!&#8221; It's nothing you bean head ass bitch,1
15142,&#8220;@MannyKream_G: Birthday Weekend starts today&#8221; Shut yo hoe ass up,1
15143,@GrizzboAdams why you crying then baby back bitch?,1
15144,"You say it like they're a new toy, they're children you dumb bitch &#8220;@Knia_Amareee: Mixed Babies,I want one &#128525;&#128525;&#128525;&#128525; http://t.co/7riWuwamLz&#8221;",1
15145,When you colored every day is Sunday,0
15146,"#teabagger state like mississippi opposed to minimum wage, child labor laws, unions, is pro-scab, sweatshop work - pretty much #SLAVERY.",0
15147,"""My momma told me to tell you to mind yoooo damn motha fuckin business you 2+2 not knowin what it is bitch!!!!!!""",1
15148,"RT @dami3n00: Flappy birds Extreme now you can play two birds at once! Hardcore! Easier with two people lol! 

 http://t.co/yCTT56cXK5

 #f&#8230;",0
15149,RT @SheTrillaryC___: You can't tell a bitch shit when they get a Job &#128514;&#128514;&#128514;&#128514;,1
15150,RT @KiingVon: These bitches so fucking stupid smh http://t.co/ClvrfbOQBL,1
15151,"The Devil Wears Charlie, by Revlon. #lesserfilms",0
15152,"this lady is probably like ""what the fuck does this bitch listen to""",1
15153,So now ain't nobody got a type you all like bad bitches huh...well why yo baby momma never mind,1
15154,When my teacher says basic algebra I think of basic bitches&#128514;&#128514;,1
15155,@ChandailBailey @SteeZeyFLOW @HunturPls you need to accept the fact that you're both hipster faggots.,2
15156,"I would went in on that ref hell, with a post game interview saying he called me sad and trash.",0
15157,RT @treyjohnican: Possum a hoe ..,1
15158,pure trash http://t.co/A2RbVEBeg1,2
15159,Have you ever slapped a bitch for giving you a big hickey #wiggy #wiggy #wiggy,1
15160,directions: let bird chill in sink for 30 minutesme: ok http://t.co/TxU9NMwQha,0
15161,OMG @FrannyHilIson: @pattiemallette ugly faggot. Your a bad mother. You should kill yourself like Robin Williams,2
15162,"@jimachterfeld @mattabbatacola Like I said, pussies.",1
15163,"RT @ispeak_sarcasms: Niggas expect you to pull this out when they ask ""where the hoes at"" http://t.co/kmNE99r3Re",1
15164,@Derek_Kirchner7 @tori_mills02 fags&#128567;&#128567;,2
15165,The solution is simple : buy a bitch,1
15166,Like a woman to tell you what she wants you to do without sounding like a bossy demanding bitch.The art to that is sexy.,1
15167,RT @I_Be_kOoLz Food be good...except that rice they cook that bitch on Monday for the week + Tootsies?,0
15168,Hate a bitch that's always in some mess,1
15169,"You the bitch nigga type, you ain't never had a fight.",1
15170,They come to you out of the blue. They make others see red and green with envy. They aren't always black or white. You're not yellow luckily,0
15171,@i2ose is it full of niggers,1
15172,None of us went to these PRESTIGIOUS establishments so we're clearly not as superior as these fucking retards...,2
15173,I'm a bitch now ? Ok.,1
15174,#Skating is for trash.,0
15175,RT @RedBone9922: These hoes ain't loyal &#128588;,1
15176,"RT @ChannyMaraj You prolly ate ur dad...he hates you @_AintItJayy: Ok dad RT @ChannyMaraj These bitches is really my sons tho Lmaoooooo""",1
15177,&#8220;@_BeautifulKeezy: the boy told Lyssa make them $50 &#128514;&#128514;&#128514;&#128128;&#8221;&#128514;&#128514;&#128514;&#128128; yes bitch and I need em,1
15178,"These sons of bitches came into his chruch, threatened to kill him",1
15179,"RT @OnlyBiirdsTweet: big booty bitches , big booty bitches ;*",1
15180,@kieffer_jason and you got that pussy in your bllod,1
15181,RT @FuckTraVonn: @TropicalKyle I saw the xxx but I just thought she was a hoe,1
15182,ion care if I'm in the wrong bitch don't blow ur horn&#128226; at me,1
15183,Watch yo hoe,1
15184,"Dave Chappelle turned into a BEAST! he WISHES someone would tell him ""I'm Rick James bitch"" so he can whoop that ass! http://t.co/eISMe6kXks",1
15185,@CallNeeshCakey &#128514;&#128514; bitches aint shit,1
15186,That's a mighty big bitch in the Saran Wrap dress lol.,1
15187,"RT @SirStern: Claim whatever part of her u please, fuck her to bliss or bruise her sweet pussy with a crop till she begs to be your filthy &#8230;",1
15188,RT @woohdakidd_74: &#8220;@Shane_A1: I did use to buy 2 tees n wear both dem bitches at the same time&#8221;lame ass lol,1
15189,You know how these hoes be! http://t.co/EdHIfNsrfR,1
15190,You know the head good when it feel like she has a pussy stuffed down her throat,1
15191,Sweet and innocent schoolgirl Minami Asaka&#180;s pussy&#160;eaten http://t.co/DNxBLKrQ45,1
15192,RT @brendacoyt_3: @Tonymartinezz15 &#128514;&#128514;&#128514;&#128514;&#128690; rolling deep af &#128072; I even got bitches running after me &#128690;&#128111;&#128514;&#128514;&#128514;&#128514;&#128557;,1
15193,"RT @iluvdrugz: if a bitch dont act crazy over you , she dont really want you. &#128080;",1
15194,Yankees season over tho. So yeah.,0
15195,RT @jaaayLENo: Dese hoes aint loyal @ Wal-Mart #TeamIgnant #hoodcomedy #flytv #LOLATL &#128514;&#128514;&#128514;&#128514; bruh https://t.co/3nKvBpR9qr,1
15196,"I can't fuck with hoe niggas, I can't trust these hoes niether.",1
15197,Free bitch . We stay used yo hol yo each other cdfu &#128175;@Here4Timis__,1
15198,RT @NaziaBee: &#8220;@1waynostra: So jus don't be faithful cus u never kno what your bitch doing lmao&#8221;&#128553;&#128514;&#128514;&#128514;&#128128;&#128128;&#128128;&#128128;,1
15199,"""Yaoooooooo @yea_im_JAMAICAN: Mawnin yardies! &#128154;&#128155;&#128536;""",0
15200,@Rocko4Real is one of the rawest niccas doin dis shit!,1
15201,@ImASpiderG you a bitch nigga,1
15202,If your twitter is private but your Instagram is public u r probs a trash talking thot,1
15203,"@M_RagingBabe I'm not trying to be critical but Jr. literally looks like he just ate a pot brownie, got off a couch and put on his gloves",0
15204,@Scoob3y yeah and you're gonna play with retards who wanna do drugs all day but &#128056;&#9749;&#65039;,0
15205,I can hear my mom playing flappy bird in the living room &#128514;&#128514;,0
15206,RT @JeremyPlatt: Yah she was a hoe...,1
15207,Tongue inside her pussy or dont bother eating her,1
15208,"@SharpayyDoll cunt nigger fuck balls tits cocksucker piss dick kike. If you can't take swearing, don't go on the god damn internet.",1
15209,RT @Venus_Lynn: &#8220;@dylxnl: look ghetto but it work http://t.co/chrvW9dPca&#8221;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;,0
15210,@bsails33 dyke ron&#127752;&#127917;&#128514;,1
15211,@janisjayy all the real gangsters knoww nate aint never loved no hoe,1
15212,David is my bitch,1
15213,Polo:$80. Levis:$60. Jordans:$180. Snapback:$30. The look on your face when you still don't get any pussy...PRICELESS!,1
15214,@prettymofocka I'm outside where you at?!?! And I'm the pussy,1
15215,"This is fucking trash. RT @DearLeader10: Drake is Jewish too RT @QUEcified: So Young Money is the 3rd Reich now?

https://t.co/DONsGdPTVr",1
15216,RT @LeBronVuitton: Can't none of them hoes swim&#128514;&#128514;&#128514; &#8220;@Jaykelz: @LeBronVuitton @1stName_Bravo they renamed that bitch the yacht club&#8221;,1
15217,@VG3_ man some of these bitches are in denial about it. &#128514;&#128514;&#128514;,1
15218,WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs http://t.co/uHZ1qKcrJE,0
15219,@dabbba @Pinchehonkey Far as I can tell coon tracks on the cab door window - tractor was parked by some trees away from home,0
15220,RT @WeDontLoveHoes: Bitches post all types of sex position pics with heart emojis but let yu get her in that position this bitch complain a&#8230;,1
15221,RT @WorldStarBests: Resisting the urge to smack a bitch http://t.co/IhQgu7dP5m,1
15222,I want to paint but faggot won't paint with me...,1
15223,It's bout that time were I feel like beening a hard working woman .....and a stripper hoe by night don't judge me &#128175;&#9996;&#65039;&#128514;,1
15224,"RT @iPrinceChance: Niggas gossip like bitches.. but yet they be the ""realest niggas"" tho? I don't understand..",1
15225,&#8220;@NoRapist: Throwing lamps at bitches who need to lighten up.&#8221; True dat,1
15226,RT @NickCoyne001: Guys who tweet shit to get a bunch of favorites are on the same level as hoes,1
15227,RT @LookinnnAss: - you a pussy I see yo whiskers!,1
15228,Yanks choked too..... Lost 4 strait remember,0
15229,Had to block that bitch. Soooo annoying&#128530;,1
15230,RT @ImaLAGirl: Pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that &#128175;,2
15231,RT @XIXMCMLXXXV: It make the pussy sing. &#8220;@_MouthLikeLicka: It aint? RT @Mike_got_hoes: My dumb ass thought that was a microphone http://t.&#8230;,1
15232,Just got rich. Took a broke nigga bitch,1
15233,RT @dessib_93: Lmao a hoe's favorite season is Cuffing Season! U aint know? &#128557;&#128586;&#128557; RT @Im_Yung_Jay: Summer hoes turning into winter wifeys! &#128528;,1
15234,RT @BigNorton: I tweet like a nigger,1
15235,@wodaeeex3 yeah right hoe,1
15236,@simons_lives keep in shape for the ski slopes,0
15237,@garrett_winker bitch have you ever seen me fight why you even talking shit?,1
15238,I just can't date a ghetto ass girl bruh,1
15239,"@Chicago_Rose1 Dunleavy, my cracker ass honkie",1
15240,RT @donaldblack1995: &#8220;@VoiceOfDStreetz: This nigga jerry room smell like bad pussy!&#128530;&#8221;&#128514;&#128514;&#128514;,1
15241,@Kaayyllee_ bitch. &#128530;,1
15242,@FvckMike_ I was bout to smack a bitch.,1
15243,Im tired of these bitches actin like they loyal lol,1
15244,I'm never gonna be ok with my nigga around alot of bitches while with his boys. Cause I was once that female your boys put you on !!,1
15245,I actually get on with Erin and think she's really nice bit you're so two faced and bitch about her all the time... #nasty,1
15246,@Issa_GOLD my fuckin back still hurts but it was worth it. And I'm still mad about the hoe incident. Haha. http://t.co/eAnDLKSbpM,1
15247,@longbongchris mk Hun just textith me,0
15248,@espn Stop blowing the spurs pussies #HalftimeSpeech,1
15249,"RT @StephMcMahon: A sign at ""Checkpoint Charlie"", a well known crossing point between East and West Berlin, when Germany&#8230; http://t.co/0l0Kg&#8230;",0
15250,"You know you are in the ghetto when you see streets named Martin Luther King Jr &amp; LittleJohn. 
#halp",0
15251,@BigCatCooke deserved victory! #Elite8 awaits your #Orange army. #Sweet16 was no disgrace #collegehoops ill be back next time #hoosiers,0
15252,RT @jadefiree: trigger finger keep my pussy wet? no thanks,1
15253,Religious freedom must be balanced with civil rights,0
15254,@ShesLeslee you sure ?. . . And lmao pussy!,1
15255,@kieffer_jason bitch go get a life before I block your lame ass,1
15256,RT @WayneL_Jr: The nipples determine whether the titties are trash or not,1
15257,@YungRajee Shit ill pay the premium to get away from these anything ass hoes,2
15258,This bitch is earning 6 figures for shaking ass? I'm so done &#128553;,1
15259,"If i straighten my hair, it's gonna be long and the hoes gonna hate &#128553;&#128514;&#128514;",1
15260,U wont see me sober less i got court Mary the best bitch in life,1
15261,"Hugh Heffner gonna be on Life Support, STILL gettin pussy",1
15262,"@xcorey21 is that I'm ""a twat"" or ""I'm Twat"", like formally?",1
15263,"RT @TeamBoosieBoo: No officer I wasn't drunk driving, I was swerving on them hoes.",1
15264,Then there's this stupid bitch in my class that literally has to ask a question every time the professor says something.,1
15265,Dani Alves pulled off that hairstyle. Neymar just looks like a faggot,2
15266,@osnapitzthorne @AcaciaBrinley trash?,0
15267,red bone but her pusssy hairlessss,1
15268,Faggot ass bitch nigga,2
15269,"When I die
Throw a couple bad bitches in my casket",1
15270,"@RainCaudillo word. Do any of ur decisions include anchor, feather, infinity sign, bird?",0
15271,"I had a dumbass dr do that on a c-4, I was just like this dumb bitch",1
15272,@AntiHeroKo bitch FOH,1
15273,"RT @Yansii_: Black bitches be like ""boy i told you not to get my hair wet"" http://t.co/CSG4OoPgkY",1
15274,RT @souljaboy: @kmichelle crank that shitty pussy yuuuuuuuuuaaaaaaa &#128169;&#128169;&#128169;&#128169;&#128169;&#128169;&#128169;&#128169;,1
15275,Went ya bitch house now she not a virgin anymore,1
15276,"RT @CallHerEbby: It's a girl out there who let Russ pay her for her pussy and never has to see him again, meanwhile I read this nigga tweet&#8230;",1
15277,"@RainaluvsA in that picture yes, I haven't had an updated pic added the angel wing is colored now too, and thanks represents what I am ;)",0
15278,RT @ian0012: dawn of the planet of the apes of the four calling birds of the three french hens of the two turtle doves of the partridge in &#8230;,0
15279,"RT @FranquitoUno: Instagram, the only place you can find thirsty hoes and connects at the same time http://t.co/2fj7WrdTQ3",1
15280,Free Ballout lil bitch &#128520;&#128299;,1
15281,"RT @bspence5: @Morning_Joe #msnbc new census questions=tempest in teapot,ACA stays,costs down,7.5mil+getting covered is a success story to &#8230;",0
